"","X","Tag","treatment","maple_leaf_length_0","maple_height_0","maple_leaves_0","gh_bench","Maple_LeafNum_End","Maple_Damage_End","Maple_TotalLeafArea_End","Maple_StemHeight_End","comp_number","Sample","ChlorA","ChlorB","DataFile","gluc_Conc","flav_Conc","gh_col","gh_row","GM_Leaf_Len_Initial","GM_NumberOfLeaves_Initial","Fern","Pool","Genotype","GM_Leaf_Number","GM_Leaf_Len","GM_Leaf_Wid","ThripsDam","WhiteFungDam","BlackPathDam","GM_TotalLeaf_Area","GM_NumberOfLeaves","GA3","Family","Region","Latitude","Longitude","Altitude","ID","Row_Field","Col_Field","Larg_Leaf_Len_Bolt","Larg_Leaf_Wid_Bolt","GM_StemHeight_Bolt","GM_Leaf_Number_Bolt","Sampler","Maple_Died","RGR1","RGR2","RGR3","RGR4","MapleFinalMass","GM_Fecundity"
"884",915,"b|SEBRN-1-20|N|i151","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i151_1",0.27378062,0.127943595,"Dat_Jan_15_2020_PM.txt",0.3417737307,0.096062492212,2,5,6,2,0,"No","b|SEBRN-1-20|N|i151",1,62,60,0,0,3,15404,4,"n","SEBRN","NorthAm",38.342666,-85.52767,197,"i151",1,3,"27","24","93","18","Nikita",NA,1.81e-06,8.06e-07,1.04e-07,-9.08e-09,NA,NA
"885",916,"b|SEBRN-1-20|N|i151","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i151_2",0.3247729,0.11721966,"Dat_Jan_22_2020_AM.txt",0.2146894305,0.078960700066,2,5,6,2,0,"No","b|SEBRN-1-20|N|i151",2,80,77,6,0,4,15404,4,"n","SEBRN","NorthAm",38.342666,-85.52767,197,"i151",1,3,"27","24","93","18","Nikita",NA,1.81e-06,8.06e-07,1.04e-07,-9.08e-09,NA,NA
"886",917,"e|SEBRN-1-20|N|i152","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i152_1",0.374503705,0.21372952,"Dat_Dec_12_2019_PM.txt",0.30373465794,0.12771001384,5,15,8,3,11,"No","e|SEBRN-1-20|N|i152",1,45,43,0,0,0,10166,4,"n","SEBRN","NorthAm",38.342666,-85.52767,197,"i152",6,4,"26","24","91","21","Liisa",NA,1.46e-06,2.09e-07,5.46e-08,-9.79e-08,NA,NA
"887",918,"e|SEBRN-1-20|N|i152","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i152_2",0.467030795,0.14985546,"Dat_Jan_8_2020_PM.txt",0.28828451778,0.070436880928,5,15,8,3,11,"No","e|SEBRN-1-20|N|i152",2,69,66,6,0,1,10166,4,"n","SEBRN","NorthAm",38.342666,-85.52767,197,"i152",6,4,"26","24","91","21","Liisa",NA,1.46e-06,2.09e-07,5.46e-08,-9.79e-08,NA,NA
"888",919,"a|SMITH1-1-0|Q|i153","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i153_1",0.42110716,0.171878025,"Dat_Dec_12_2019_AM.txt",0.18622047804,0.129572906968,1,10,11,2,0,"No","a|SMITH1-1-0|Q|i153",1,67,66,0,0,0,10818,2,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i153",8,2,"Dead","Dead","Dead","Dead","Liisa",NA,1.26e-06,7.14e-07,1.36e-07,-2.25e-07,NA,NA
"889",920,"a|SMITH1-1-0|Q|i153","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i153_2",0.5559,0.205718565,"Dat_Jan_8_2020_AM.txt",0.1686493923,0.079957131274,1,10,11,2,0,"No","a|SMITH1-1-0|Q|i153",2,78,82,8,0,0,10818,2,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i153",8,2,"Dead","Dead","Dead","Dead","Liisa",NA,1.26e-06,7.14e-07,1.36e-07,-2.25e-07,NA,NA
"890",921,"c|SMITH1-1-0|Q|i157","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"i157_1",0.38839623,0.129403275,"Dat_Jan_23_2020_PM.txt",0.25786705434,0.187571701738,6,11,11,2,0,"No","c|SMITH1-1-0|Q|i157",1,54,49,0,2,0,10906,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i157",2,2,"Dead","Dead","Dead","Dead","Nikita",NA,1.07e-06,7.55e-07,-2.7e-07,6.95e-08,NA,NA
"891",922,"c|SMITH1-1-0|Q|i157","a",NA,NA,NA,3,NA,NA,NA,NA,NA,"i157_2",NA,NA,"Dat_Dec_6_2019.txt",NA,NA,6,11,11,2,0,"No","c|SMITH1-1-0|Q|i157",2,70,70,3,0,0,10906,3,"y","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i157",2,2,"Dead","Dead","Dead","Dead","Nikita",NA,1.07e-06,7.55e-07,-2.7e-07,6.95e-08,NA,NA
"892",923,"e|SMITH1-1-0|Q|i158","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"i158_1",0.26650945,0.10001338,"Dat_Jan_22_2020_PM.txt",0.14249106348,0.05059490296,1,14,9,3,0,"No","e|SMITH1-1-0|Q|i158",1,45,43,0,0,0,9312,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i158",5,5,"Dead","Dead","Dead","Dead","Nikita",NA,1.87e-06,4.45e-07,-5.46e-08,-1e-07,NA,NA
"893",924,"e|SMITH1-1-0|Q|i159","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i159_1",0.41040281,0.12929669,"Dat_Jan_8_2020_AM.txt",0.25414246698,0.108247112962,2,15,6,2,0,"No","e|SMITH1-1-0|Q|i159",1,31,35,0,0,0,11617,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i159",6,4,"31","32","202","18","Liisa",NA,1.8e-06,2.87e-07,3.71e-08,7.31e-08,NA,NA
"894",925,"e|SMITH1-1-0|Q|i159","a",NA,NA,NA,1,NA,NA,NA,NA,NA,"i159_2",0.3706649,0.14568815,"Dat_Dec_10_2019_AM.txt",0.20194651356,0.094112952892,2,15,6,2,0,"No","e|SMITH1-1-0|Q|i159",2,69,60,4,0,0,11617,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i159",6,4,"31","32","202","18","Liisa",NA,1.8e-06,2.87e-07,3.71e-08,7.31e-08,NA,NA
"895",926,"e|SMITH1-1-0|Q|i160","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"i160_1",0.31071731,0.12542753,"Dat_Jan_22_2020_PM.txt",0.1714083459,0.093084029362,5,9,9,3,0,"No","e|SMITH1-1-0|Q|i160",1,35,39,2,0,0,6235,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i160",3,4,"5","5","4","4","Nikita",NA,9.17e-07,5.85e-07,4.09e-08,2.02e-08,NA,NA
"896",927,"e|SMITH1-1-0|Q|i160","a",NA,NA,NA,2,NA,NA,NA,NA,NA,"i160_2",0.264409165,0.424769105,"Dat_Jan_29_2020_PM.txt",0.12747200982,0.050259148966,5,9,9,3,0,"No","e|SMITH1-1-0|Q|i160",2,46,52,2,1,0,6235,4,"n","SMITH1","NorthAm",42.43150556,-76.38616667,326,"i160",3,4,"5","5","4","4","Nikita",NA,9.17e-07,5.85e-07,4.09e-08,2.02e-08,NA,NA
"897",928,"b|WSSWM3-3-80|V|i161","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"i161_1",0.58184029,0.122180185,"Dat_Jan_22_2020_PM.txt",0.33848022984,0.10187861785,1,1,11,3,0,"No","b|WSSWM3-3-80|V|i161",1,46,41,1,0,0,7226,4,"n","WSSWM3","NorthAm",39.90891,-75.35907,23,"i161",6,2,"23","29","20","10","Liisa",NA,1.04e-06,-5.87e-08,1.35e-07,-5.67e-08,NA,NA
"898",929,"b|WSSWM3-3-80|V|i161","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"i161_2",0.634145165,0.17491611,"Dat_Jan_24_2020_AM.txt",0.42700815348,0.140912727346,1,1,11,3,0,"No","b|WSSWM3-3-80|V|i161",2,52,59,2,2,0,7226,4,"n","WSSWM3","NorthAm",39.90891,-75.35907,23,"i161",6,2,"23","29","20","10","Liisa",NA,1.04e-06,-5.87e-08,1.35e-07,-5.67e-08,NA,NA
"899",930,"e|BWPEM1-9-0|Q|28","a",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,14694,3,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"28",7,4,"Dead","Dead","Dead","Dead","Liisa",NA,NA,1.21e-07,-3.13e-08,7.47e-08,NA,NA
"900",931,"d|JARI1-1-80|Q|178","m",25,103,2,1,2,1,2440,103,NA,NA,NA,NA,NA,NA,NA,3,5,7,2,0,"No",NA,NA,NA,NA,NA,NA,NA,11053,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"178",1,3,"5","6","42","6","Nikita",NA,1.15e-06,3.33e-07,1.55e-07,-7.54e-08,0.5,0.629999999999999
"901",932,"b|JARI1-1-80|Q|169","m",39,118,2,1,2,1,4741,131,NA,NA,NA,NA,NA,NA,NA,5,11,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,11629,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"169",3,1,"Dead","Dead","Dead","Dead","Nikita",NA,1.12e-06,-1.7e-07,2.24e-07,8.91e-08,NA,NA
"902",933,"b|MSMID1-1-20|Q|378","m",31,58,2,1,2,0.5,2236,63,NA,NA,NA,NA,NA,NA,NA,5,18,12,2,0,"No",NA,NA,NA,NA,NA,NA,NA,8158,2,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"378",9,3,"Dead","Dead","Dead","Dead","Liisa",NA,1.12e-06,2.32e-07,-1.81e-07,8.36e-08,NA,NA
"903",934,"e|BWPEM1-9-0|Q|32","a",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,8,2,0,"No",NA,NA,NA,NA,NA,NA,NA,12558,3,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"32",5,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.52e-06,5.6e-07,2.95e-08,-1.1e-08,NA,NA
"904",935,"d|MSMID1-1-20|Q|391","m",44,102,2,1,6,0.166666666666667,12439,123,NA,NA,NA,NA,NA,NA,NA,1,15,4,2,2,"No",NA,NA,NA,NA,NA,NA,NA,4960,2,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"391",6,4,"13","13","59","7","Liisa",NA,1.41e-06,4.04e-07,1.58e-07,-3.41e-08,1.17,0.279999999999999
"905",936,"c|MSMID1-1-20|Q|383","a",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,12,2,0,"No",NA,NA,NA,NA,NA,NA,NA,13523,3,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"383",6,5,"Dead","Dead","Dead","Dead","Liisa",NA,1.28e-06,6.79e-07,1.91e-07,3.77e-08,NA,NA
"906",937,"e|DVGM-20|Q|131","a",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,13,4,0,"No",NA,NA,NA,NA,NA,NA,NA,2927,2,"n","DVGM","NorthAm",40.87611111,-74.95630278,232,"131",1,4,"39","41","109","25","Nikita",NA,1.25e-06,3.41e-07,-2.17e-07,-2.06e-07,NA,NA
"907",938,"b|JARI1-1-80|Q|167","m",39,67,2,2,6,0,7581,85,NA,NA,NA,NA,NA,NA,NA,2,9,13,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9801,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"167",3,4,"Dead","Dead","Dead","Dead","Nikita",NA,7.86e-07,1.07e-07,1.6e-07,3.79e-08,NA,NA
"908",939,"c|BWPEM1-9-0|Q|11","m",33,107,2,2,2,1,2742,110,NA,NA,NA,NA,NA,NA,NA,3,14,14,2,15,"No",NA,NA,NA,NA,NA,NA,NA,5508,2,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"11",9,2,"Dead","Dead","Dead","Dead","Liisa",NA,1.08e-06,-2.41e-08,4.36e-08,-4.2e-08,NA,NA
"909",940,"e|JARI1-1-80|Q|191","a",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,12,2,0,"No",NA,NA,NA,NA,NA,NA,NA,12998,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"191",1,4,"Dead","Dead","Dead","Dead","Nikita",NA,1.36e-06,3.19e-07,-1.95e-07,-7.13e-08,NA,NA
"910",941,"c|MSMID1-1-20|Q|394","a",NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,10948,3,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"394",1,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.23e-06,2.37e-07,-1.51e-07,-1.63e-08,NA,NA
"911",942,"e|BWPEM1-9-0|Q|30","a",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,5,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9082,3,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"30",6,6,"Dead","Dead","Dead","Dead","Liisa",NA,1.89e-06,1.34e-07,-2.97e-07,1.21e-07,NA,NA
"912",943,"a|BWPEM1-9-0|Q|3","a",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,5636,3,"n","BWPEM1","NorthAm",37.373261,-80.524986,1156,"3",6,3,"Dead","Dead","Dead","Dead","Liisa",NA,8.76e-07,3.11e-07,-6.7e-07,4.33e-08,NA,NA
"913",944,"b|JARI1-1-80|Q|172","m",40,84,2,3,2,1,5123,103,NA,NA,NA,NA,NA,NA,NA,4,1,10,1,0,"No",NA,NA,NA,NA,NA,NA,NA,6947,2,"y","JARI1","NorthAm",41.48,-71.52,20.7,"172",4,1,"Dead","Dead","Dead","Dead","Nikita",NA,1.22e-06,2.93e-07,9.46e-08,-2.35e-07,NA,NA
"914",945,"c|MSMID1-1-20|Q|385","a",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,13,2,0,"No",NA,NA,NA,NA,NA,NA,NA,6243,2,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"385",1,6,"Dead","Dead","Dead","Dead","Nikita",NA,1.18e-06,1.83e-07,3.21e-08,-1.37e-07,NA,NA
"915",946,"c|BWPEM1-9-0|Q|12","m",41,119,2,3,2,0.5,3474,131,NA,NA,NA,NA,NA,NA,NA,6,9,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9444,2,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"12",2,2,"Dead","Dead","Dead","Dead","Nikita",NA,1.35e-06,8.86e-08,1.26e-07,-8.92e-08,NA,NA
"916",947,"c|BWPEM1-9-0|Q|14","m",41,67,2,3,2,1,3994,83,NA,NA,NA,NA,NA,NA,NA,5,13,16,2,0,"No",NA,NA,NA,NA,NA,NA,NA,6157,2,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"14",2,4,"Dead","Dead","Dead","Dead","Nikita",NA,8.58e-07,1.04e-07,-8.61e-08,-1.25e-07,NA,NA
"917",948,"e|JARI1-1-80|Q|188","a",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,12,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9736,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"188",7,6,"Dead","Dead","Dead","Dead","Liisa",NA,8.41e-07,3.19e-07,1.34e-07,3.58e-08,NA,NA
"918",949,"c|MSMID1-1-20|Q|389","m",31,32,2,3,2,1,3684,60,NA,NA,NA,NA,NA,NA,NA,6,18,17,2,0,"No",NA,NA,NA,NA,NA,NA,NA,12541,3,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"389",9,4,"Dead","Dead","Dead","Dead","Liisa",NA,1.34e-06,1.88e-08,-1.98e-08,1.17e-08,NA,NA
"919",950,"c|BWPEM1-9-0|Q|13","m",47,105,2,3,2,1,5668,125,NA,NA,NA,NA,NA,NA,NA,6,19,9,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9510,2,"y","BWPEM1","NorthAm",37.373261,-80.524986,1156,"13",9,4,"26","26","64","8","Liisa",NA,1.02e-06,-9.9e-08,1.11e-07,-4.16e-08,0.899999999999999,2.31
"920",951,"e|JARI1-1-80|Q|170","a",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,10,2,0,"No",NA,NA,NA,NA,NA,NA,NA,14947,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"170",2,5,"9","8","35","8","Nikita",NA,1.42e-06,5.86e-07,-1.34e-08,-1.19e-07,NA,NA
"921",952,"c|MSMID1-1-20|Q|386","a",NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,7450,3,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"386",5,5,"5","5","29","3","Nikita",NA,1.38e-06,9.41e-08,1.37e-08,1.39e-08,NA,NA
"922",953,"c|MSMID1-1-20|Q|382","m",39,103,2,3,2,1,3784,103,NA,NA,NA,NA,NA,NA,NA,2,14,15,2,1,"No",NA,NA,NA,NA,NA,NA,NA,3355,1,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"382",5,5,"20","18","125","7","Nikita",NA,8.34e-07,-3.24e-08,1.03e-07,-4.51e-07,0.87,1.27
"923",954,"b|MSMID1-1-20|Q|379","a",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9539,3,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"379",5,2,"34","34","90","17","Nikita",NA,1.07e-06,5.9e-08,-4.47e-08,5.94e-08,NA,NA
"924",955,"e|JARI1-1-80|Q|186","a",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,6,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9432,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"186",3,6,"Dead","Dead","Dead","Dead","Nikita",NA,1.22e-06,8.05e-08,5.67e-08,4.49e-08,NA,NA
"925",956,"a|BWPEM1-9-0|Q|1","a",NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,13,3,0,"No",NA,NA,NA,NA,NA,NA,NA,6578,2,"n","BWPEM1","NorthAm",37.373261,-80.524986,1156,"1",6,3,"Dead","Dead","Dead","Dead","Liisa",NA,6.99e-07,1.89e-07,-3.24e-07,-5.5e-08,NA,NA
"926",957,"c|MSMID1-1-20|Q|387","m",41,100,2,4,2,0.5,5521,122,NA,NA,NA,NA,NA,NA,NA,5,19,11,2,0,"No",NA,NA,NA,NA,NA,NA,NA,5478,2,"y","MSMID1","NorthAm",41.60111111,-72.70111111,5,"387",6,3,"Dead","Dead","Dead","Dead","Liisa",NA,9.65e-07,2.17e-07,2.5e-08,-2.64e-07,NA,NA
"927",958,"e|JARI1-1-80|Q|185","m",35,96,4,4,4,1,5393,122,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,0,"No",NA,NA,NA,NA,NA,NA,NA,9762,3,"y","JARI1","NorthAm",41.48,-71.52,20.7,"185",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.32e-06,2.07e-07,-2.98e-08,-2.55e-08,NA,NA
"928",959,"c|KVEDG1-1-80|Q|292","gm",NA,NA,NA,4,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,6,15,16,2,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"y","KVEDG1","NorthAm",39.435278,-76.288333,2,"292",8,4,"Dead","Dead","Dead","Dead","Liisa",NA,2.03e-07,2.24e-07,NA,NA,NA,NA
"929",960,"c|SMAKC1-B|N|441","gm",NA,NA,NA,1,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,2,11,11,4,0,"No",NA,NA,NA,NA,3,0,0,7532,3,"n","SMAKC1","NorthAm",41.173591,-81.643766,307,"441",8,2,"4","5","9","1","Liisa",NA,6.36e-07,2.36e-07,-4.47e-08,4.49e-08,NA,NA
"930",961,"d|DVGM-20|Q|120","gm",NA,NA,NA,3,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,4,9,6,3,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","DVGM","NorthAm",40.87611111,-74.95630278,232,"120",2,2,"Dead","Dead","Dead","Dead","Nikita",NA,9.07e-07,NA,NA,NA,NA,NA
"931",962,"b|EFCC2-4-80|Q|141","gm",NA,NA,NA,3,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,2,5,13,3,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","EFCC2","Europe",45.697008,11.69416,73,"141",1,4,"Dead","Dead","Dead","Dead","Nikita",NA,7.06e-07,-8.37e-08,-1.07e-07,3.07e-08,NA,NA
"932",963,"b|DVGM-20|Q|111","gm",NA,NA,NA,4,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,5,10,12,3,0,"No",NA,NA,NA,NA,0,0,1,6341,3,"n","DVGM","NorthAm",40.87611111,-74.95630278,232,"111",4,4,"Dead","Dead","Dead","Dead","Nikita",NA,8.71e-07,3.82e-07,-1.12e-07,5.3e-08,NA,NA
"933",964,"a|PDVRT1-20|Q|402","gm",NA,NA,NA,4,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,2,19,15,3,0,"No",NA,NA,NA,NA,0,1,6,2067,2,"n","PDRVT1","NorthAm",40.216898,-74.522681,52,"402",6,3,"Dead","Dead","Dead","Dead","Liisa",NA,5.31e-07,6.65e-08,2.93e-08,-2.9e-08,NA,NA
"934",965,"a|PDVRT1-20|Q|398","gm",NA,NA,NA,3,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,5,1,8,3,0,"No",NA,NA,NA,NA,0,0.5,1.5,4566,3,"n","PDRVT1","NorthAm",40.216898,-74.522681,52,"398",4,1,"Dead","Dead","Dead","Dead","Nikita",NA,7.07e-07,3.79e-07,-7.63e-08,1.15e-08,NA,NA
"935",966,"e|JBCHY1-1-50|Q|240","gm",NA,NA,NA,4,NA,NA,NA,NA,77,"240_1",0.281990395,0.115452365,"Dat_Jan_27_2020_AM.txt",0.2650403337,0.155989164754,4,4,10,3,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","JBCHY1","NorthAm",38.94948333,-75.04693333,25.9,"240",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,NA,NA,NA,NA,NA,NA
"936",967,"e|JBCHY1-1-50|Q|240","gm",NA,NA,NA,4,NA,NA,NA,NA,77,"240_2",0.158759385,0.0730936649999999,"Dat_Jan_27_2020_AM.txt",0.17961623286,0.103275787696,4,4,10,3,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","JBCHY1","NorthAm",38.94948333,-75.04693333,25.9,"240",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,NA,NA,NA,NA,NA,NA
"937",968,"c|VSGARO1-1-0|Q|536","gm",NA,NA,NA,4,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,4,4,12,2,0,"No",NA,NA,NA,NA,0.5,0.5,4,5859,2,"y","VSGAR01","NorthAm",44.22842,-69.78268,62,"536",3,3,"Dead","Dead","Dead","Dead","Nikita",NA,1.25e-06,1.22e-07,3.37e-08,-4.23e-08,NA,NA
"938",969,"c|VRCAN-1-40|Q|494","gm",NA,NA,NA,1,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,1,1,9,2,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"y","VRCAN","NorthAm",42.003658,-73.328612,203,"494",1,1,"Dead","Dead","Dead","Dead","Nikita",NA,-7.3e-07,NA,NA,NA,NA,NA
"939",970,"e|MSMID1-1-20|Q|384","gm",NA,NA,NA,5,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,6,7,9,2,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSMID1","NorthAm",41.60111111,-72.70111111,5,"384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",971,"e|MSMID1-1-20|Q|376","gm",NA,NA,NA,5,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,6,4,15,2,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSMID1","NorthAm",41.60111111,-72.70111111,5,"376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941",972,"e|MSMID1-1-20|Q|380","gm",NA,NA,NA,5,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,1,5,13,2,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MSMID1","NorthAm",41.60111111,-72.70111111,5,"380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",973,"e|PDVRT1-20|Q|420","a",NA,NA,NA,4,NA,NA,NA,NA,NA,"420_2",0.501376375,0.134215445,"Dat_Jan_15_2020_AM.txt",0.21386174442,0.12895555285,1,12,16,3,0,"No",NA,NA,NA,NA,0,0,0,8744,3,"n","PDRVT1","NorthAm",40.216898,-74.522681,52,"420",3,6,"Dead","Dead","Dead","Dead","Nikita",NA,6.71e-07,5.41e-07,-1.29e-07,-1.16e-07,NA,NA
"943",974,"c|CBMCK1-2-80|N|i110","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"i110_1",1.231354455,0.40711056,"Dat_Feb_13_2020_PM.txt",NA,NA,NA,NA,NA,NA,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"i110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",975,"c|CBMCK1-2-80|N|i110","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"i110_1",1.2530049,0.41478283,"Dat_Feb_14_2020_AM.txt",NA,NA,NA,NA,NA,NA,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"i110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",976,"c|CBMCK1-2-80|N|i110","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"i110_2",0.779755115,0.21152498,"Dat_Feb_11_2020_AM.txt",NA,NA,NA,NA,NA,NA,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"i110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946",977,"c|CBMCK1-2-80|N|i110","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,"i110_2",1.01141601,0.260974465,"Dat_Feb_19_2020_AM.txt",NA,NA,NA,NA,NA,NA,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"n","CBMCK1","NorthAm",40.04498333,-105.2325,1606.9,"i110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947",978,"i163_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i163_2-Dat_Jan_22_2020_AM.txt",0.43041779,0.14032145,"Dat_Jan_22_2020_AM.txt",NA,NA,NA,NA,NA,NA,0,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i163_2",NA,NA,NA,NA,"i163_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
